Fund Name,AMC,ISIN,Instrument Name,Market Value (Lacs),% to NAV,Yield,Rating,Quantity,Maturity Date,Standardized Rating,Market_Value_Crores,Issuer_Clean,Instrument_Type,Yield_Bucket,Rating_Quality_Score,Maturity_Years,Fund_Clean
HDFC Corporate Bond Fund,HDFC,INE115A07QP9,LIC Housing Finance Ltd.^,25616.6,0.71,6.775,CRISIL - AAA,25000.0,,AAA,256.166,LIC Housing Finance,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE115A07QX3,LIC Housing Finance Ltd.^,25716.08,0.71,7.05,CRISIL - AAA,25000.0,,AAA,257.1608,LIC Housing Finance,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE0KUG08019,National Bank for Financing Infrastructure and Development^,25425.93,0.71,7.135,CRISIL - AAA,25000.0,,AAA,254.2593,National Bank for Financing,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE134E08MJ2,Power Finance Corporation Ltd.,25642.5,0.71,6.68,CRISIL - AAA,25000.0,,AAA,256.425,PFC,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE535H07CH0,SMFG India Credit Company Ltd^,25381.08,0.71,7.195,ICRA - AAA,25000.0,,AAA,253.81080000000003,SMFG India Credit Company,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE103A08035,MANGALORE REFINERY AND PETROCHEMICA^,25181.61,0.7,6.99,CRISIL - AAA,2450.0,,AAA,251.8161,MANGALORE REFINERY AND PETROCHEMICA^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE692Q07449,Toyota Financial Services India Ltd.^,25280.8,0.7,7.03,ICRA - AAA,25000.0,,AAA,252.808,Toyota Financial Services India,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE031A08962,Housing and Urban Development Corporation Ltd.^,24949.33,0.69,6.93,CARE - AAA,25000.0,,AAA,249.4933,Housing and Urban Development,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE053F07AY7,Indian Railways Finance Corp. Ltd.^,24807.68,0.69,6.535,CRISIL - AAA,2350.0,,AAA,248.0768,Indian Railways Finance Corp.,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE00V208124,John Deere Financial India Pvt. Ltd.^,24469.27,0.68,7.4,CRISIL - AAA,24000.0,,AAA,244.6927,John Deere Financial India,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE975F07IR8,Kotak Mahindra Investments Ltd.^,24008.87,0.67,7.095,CRISIL - AAA,23500.0,,AAA,240.0887,Kotak Mahindra Investments Ltd.^,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE752E08676,Power Grid Corporation of India Ltd.^,23773.74,0.66,6.865,CRISIL - AAA,30000.0,,AAA,237.7374,Power Grid Corporation of,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE033L07HU0,TATA Capital Housing Finance Ltd.^,22380.07,0.62,6.85,CRISIL - AAA,2200.0,,AAA,223.8007,TATA Capital Housing Finance,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE01XX07042,Pipeline Infrastructure Pvt. Ltd.^,21112.99,0.59,6.745,CRISIL - AAA,20500.0,,AAA,211.12990000000002,Pipeline Infrastructure Pvt. Ltd.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE556F08KW0,Small Industries Development Bank^,20406.42,0.57,6.75,CRISIL - AAA,20000.0,,AAA,204.06419999999997,SIDBI,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE053F08486,Indian Railways Finance Corp. Ltd.,20241.5,0.56,7.0,CRISIL - AAA,20000.0,,AAA,202.415,Indian Railways Finance Corp.,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE0KUG08050,National Bank for Financing Infrastructure and Development^,20102.36,0.56,7.185,CRISIL - AAA,20000.0,,AAA,201.02360000000002,National Bank for Financing,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE357L07432,Nomura Capital India Pvt. Ltd.^,20176.8,0.56,7.19,IND - AAA,20000.0,,AAA,201.768,Nomura Capital India Pvt.,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE020B08DA7,REC Limited.^,20011.48,0.56,6.895,CRISIL - AAA,2000.0,,AAA,200.1148,REC Limited.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE377Y07508,Bajaj Housing Finance Ltd.,18136.55,0.5,7.32,CRISIL - AAA,17500.0,,AAA,181.3655,Bajaj Housing Finance Ltd.,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE0J7Q07249,DME Development Limited^,18097.36,0.5,7.28,CRISIL - AAA,17500.0,,AAA,180.9736,DME Development Limited^,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE031A08970,Housing and Urban Development Corporation Ltd.^,17570.74,0.49,6.79,ICRA - AAA,17500.0,,AAA,175.7074,Housing and Urban Development,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE053F07BA5,Indian Railways Finance Corp. Ltd.^,15878.31,0.44,6.65,CRISIL - AAA,1500.0,,AAA,158.7831,Indian Railways Finance Corp.,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE377Y07482,Bajaj Housing Finance Ltd.^,15305.37,0.43,6.93,CRISIL - AAA,15000.0,,AAA,153.05370000000002,Bajaj Housing Finance Ltd.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE756I07FG5,HDB Financial Services Ltd.^,15587.37,0.43,7.165,CRISIL - AAA,15500.0,,AAA,155.8737,HDB Financial Services Ltd.^,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE094A08135,Hindustan Petroleum Corp. Ltd.^,15365.52,0.43,6.425,CRISIL - AAA,1500.0,,AAA,153.6552,Hindustan Petroleum Corp. Ltd.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE053F08478,Indian Railways Finance Corp. Ltd.^,15316.44,0.43,7.045,CRISIL - AAA,15000.0,,AAA,153.1644,Indian Railways Finance Corp.,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE134E08NM4,Power Finance Corporation Ltd.^,15300.44,0.43,6.975,CRISIL - AAA,15000.0,,AAA,153.0044,PFC,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE020B08FO3,REC Limited.^,15310.94,0.43,7.04,CRISIL - AAA,15000.0,,AAA,153.1094,REC Limited.^,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE020B08FA2,REC Limited.^,15267.21,0.42,6.505,CRISIL - AAA,15000.0,,AAA,152.6721,REC Limited.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE040A08401,HDFC Bank Ltd.£^,14814.03,0.41,6.88,CRISIL - AAA,1500.0,,AAA,148.1403,HDFC Bank Ltd.£^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE020B08BO2,REC Limited.^,14766.33,0.41,6.69,CRISIL - AAA,1400.0,,AAA,147.6633,REC Limited.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE752E08726,Power Grid Corporation of India Ltd.^,13847.01,0.38,6.91,CRISIL - AAA,15000.0,,AAA,138.4701,Power Grid Corporation of,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE020B08BG8,REC Limited.^,13764.24,0.38,6.67,IND - AAA,1300.0,,AAA,137.6424,REC Limited.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE242A08551,Indian Oil Corporation Ltd.^,12848.4,0.36,6.535,CRISIL - AAA,12500.0,,AAA,128.484,Indian Oil Corporation Ltd.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE134E08NO0,Power Finance Corporation Ltd.^,12787.06,0.36,6.815,CRISIL - AAA,12500.0,,AAA,127.8706,PFC,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE556F08KV2,Small Industries Development Bank^,12793.78,0.36,6.75,CRISIL - AAA,12500.0,,AAA,127.93780000000001,SIDBI,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE261F08EK5,National Bank for Agri & Rural Dev.,12715.98,0.35,6.66,CRISIL - AAA,12500.0,,AAA,127.15979999999999,National Bank for Agri,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE535H07CJ6,SMFG India Credit Company Ltd^,12740.19,0.35,7.2,CARE - AAA,12500.0,,AAA,127.40190000000001,SMFG India Credit Company,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE692Q07480,Toyota Financial Services India Ltd.^,12704.39,0.35,7.22,ICRA - AAA,12500.0,,AAA,127.0439,Toyota Financial Services India,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE752E08692,Power Grid Corporation of India Ltd.^,12340.68,0.34,6.865,CRISIL - AAA,15000.0,,AAA,123.4068,Power Grid Corporation of,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE752E08718,Power Grid Corporation of India Ltd.^,11562.95,0.32,6.865,CRISIL - AAA,12500.0,,AAA,115.62950000000001,Power Grid Corporation of,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE040A08435,HDFC Bank Ltd. (Tier 2 - Basel III)£^,10374.21,0.29,7.16,CRISIL - AAA,100.0,,AAA,103.7421,HDFC Bank Ltd. (Tier,Bank Capital,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE094A08150,Hindustan Petroleum Corp. Ltd.^,10293.1,0.29,6.445,CRISIL - AAA,10000.0,,AAA,102.931,Hindustan Petroleum Corp. Ltd.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE906B07HG7,National Highways Authority of India^,10286.79,0.29,6.65,CRISIL - AAA,1000.0,,AAA,102.8679,National Highways Authority of,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE134E08MA1,Power Finance Corporation Ltd.^,10362.73,0.29,6.995,CRISIL - AAA,10000.0,,AAA,103.62729999999999,PFC,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE020B08BU9,REC Limited.,10521.56,0.29,6.73,CRISIL - AAA,1000.0,,AAA,105.2156,REC Limited.,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE020B08BE3,REC Limited.^,10575.83,0.29,6.67,CRISIL - AAA,1000.0,,AAA,105.7583,REC Limited.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE377Y07516,Bajaj Housing Finance Ltd.,10152.51,0.28,7.32,CRISIL - AAA,10000.0,,AAA,101.52510000000001,Bajaj Housing Finance Ltd.,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE377Y07540,Bajaj Housing Finance Ltd.,10116.2,0.28,7.32,CRISIL - AAA,10000.0,,AAA,101.162,Bajaj Housing Finance Ltd.,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE377Y07532,Bajaj Housing Finance Ltd.^,10160.87,0.28,6.945,CRISIL - AAA,10000.0,,AAA,101.60870000000001,Bajaj Housing Finance Ltd.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE031A08947,Housing and Urban Development Corporation Ltd.^,10210.42,0.28,7.055,CARE - AAA,10000.0,,AAA,102.1042,Housing and Urban Development,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE242A08544,Indian Oil Corporation Ltd.^,10206.22,0.28,6.43,CRISIL - AAA,1000.0,,AAA,102.06219999999999,Indian Oil Corporation Ltd.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE053F08528,Indian Railways Finance Corp. Ltd.^,9937.75,0.28,6.74,CRISIL - AAA,10000.0,,AAA,99.3775,Indian Railways Finance Corp.,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE916DA7SE8,Kotak Mahindra Prime Ltd.^,10222.97,0.28,7.045,CRISIL - AAA,10000.0,,AAA,102.2297,Kotak Mahindra Prime Ltd.^,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE498L07145,L&T Finance Ltd.^,10021.65,0.28,7.13,CRISIL - AAA,10000.0,,AAA,100.2165,L&T Finance Ltd.^,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE115A07RD3,LIC Housing Finance Ltd.^,10228.55,0.28,7.025,CRISIL - AAA,10000.0,,AAA,102.2855,LIC Housing Finance,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE261F08AX6,National Bank for Agri & Rural Dev.^,9961.51,0.28,6.67,CRISIL - AAA,950.0,,AAA,99.6151,National Bank for Agri,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE557F08FY4,National Housing Bank^,10196.35,0.28,6.48,CRISIL - AAA,10000.0,,AAA,101.96350000000001,National Housing Bank^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE357L07473,Nomura Capital India Pvt. Ltd.^,10212.95,0.28,7.925,IND - AAA,10000.0,,AAA,102.12950000000001,Nomura Capital India Pvt.,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE134E08NR3,Power Finance Corporation Ltd.^,9920.92,0.28,6.83,CRISIL - AAA,10000.0,,AAA,99.2092,PFC,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE535H07CK4,SMFG India Credit Company Ltd^,10122.5,0.28,6.98,ICRA - AAA,10000.0,,AAA,101.225,SMFG India Credit Company,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE377Y07300,Bajaj Housing Finance Ltd.^,9618.04,0.27,6.92,CRISIL - AAA,950.0,,AAA,96.1804,Bajaj Housing Finance Ltd.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE040A08864,HDFC Bank Ltd.£^,9884.84,0.27,7.08,CRISIL - AAA,1000.0,,AAA,98.8484,HDFC Bank Ltd.£^,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE053F08106,Indian Railways Finance Corp. Ltd.^,9429.69,0.26,6.82,CRISIL - AAA,940.0,,AAA,94.29690000000001,Indian Railways Finance Corp.,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE053F07AZ4,Indian Railways Finance Corp. Ltd.^,8943.68,0.25,6.65,CRISIL - AAA,850.0,,AAA,89.4368,Indian Railways Finance Corp.,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE01XX07059,Pipeline Infrastructure Pvt. Ltd.^,9168.71,0.25,6.67,CRISIL - AAA,9000.0,,AAA,91.68709999999999,Pipeline Infrastructure Pvt. Ltd.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE692Q07415,Toyota Financial Services India Ltd.^,9078.83,0.25,6.925,ICRA - AAA,9000.0,,AAA,90.78829999999999,Toyota Financial Services India,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE261F08DY8,National Bank for Agri & Rural Dev.^,8102.98,0.23,7.05,CRISIL - AAA,7700.0,,AAA,81.0298,National Bank for Agri,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE040A08AB1,HDFC Bank Ltd.£^,7935.43,0.22,6.965,CRISIL - AAA,750.0,,AAA,79.35430000000001,HDFC Bank Ltd.£^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE094A08143,Hindustan Petroleum Corp. Ltd.^,7822.63,0.22,6.8,CRISIL - AAA,750.0,,AAA,78.2263,Hindustan Petroleum Corp. Ltd.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE206D08493,Nuclear Power Corporation of India Ltd.^,7823.4,0.22,6.78,ICRA - AAA,750.0,,AAA,78.234,Nuclear Power Corporation of,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE020B08BQ7,REC Limited.^,8002.63,0.22,6.73,CRISIL - AAA,750.0,,AAA,80.0263,REC Limited.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE261F08DU6,National Bank for Agri & Rural Dev.^,7728.84,0.21,7.005,CRISIL - AAA,750.0,,AAA,77.2884,National Bank for Agri,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE906B07HH5,National Highways Authority of India,7255.58,0.2,6.65,CRISIL - AAA,700.0,,AAA,72.5558,National Highways Authority of,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE975F07IP2,Kotak Mahindra Investments Ltd.^,6597.27,0.18,7.09,CRISIL - AAA,6500.0,,AAA,65.9727,Kotak Mahindra Investments Ltd.^,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE033L07IE2,TATA Capital Housing Finance Ltd.^,6105.85,0.17,6.82,CRISIL - AAA,6000.0,,AAA,61.0585,TATA Capital Housing Finance,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE296A07TE5,Bajaj Finance Ltd.^,5592.3,0.16,7.435,CRISIL - AAA,5500.0,,AAA,55.923,Bajaj Finance,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE357L07481,Nomura Capital India Pvt. Ltd.^,5612.84,0.16,7.925,IND - AAA,5500.0,,AAA,56.1284,Nomura Capital India Pvt.,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE031A08616,Housing and Urban Development Corporation Ltd.^,5300.12,0.15,6.64,CARE - AAA,500.0,,AAA,53.0012,Housing and Urban Development,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE261F08AP2,National Bank for Agri & Rural Dev.^,5311.5,0.15,6.67,CRISIL - AAA,500.0,,AAA,53.115,National Bank for Agri,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE261F08BA2,National Bank for Agri & Rural Dev.^,5273.17,0.15,6.77,CRISIL - AAA,500.0,,AAA,52.731700000000004,National Bank for Agri,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE261F08BH7,National Bank for Agri & Rural Dev.^,5237.62,0.15,6.77,CRISIL - AAA,500.0,,AAA,52.3762,National Bank for Agri,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE377Y07383,Bajaj Housing Finance Ltd.^,5105.33,0.14,6.93,CRISIL - AAA,500.0,,AAA,51.0533,Bajaj Housing Finance Ltd.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE094A08176,Hindustan Petroleum Corp. Ltd.^,5020.23,0.14,6.62,CRISIL - AAA,5000.0,,AAA,50.202299999999994,Hindustan Petroleum Corp. Ltd.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE090A08UF5,ICICI Bank Ltd.^,4971.33,0.14,6.865,CARE - AAA,500.0,,AAA,49.7133,ICICI Bank Ltd.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE053F08247,Indian Railways Finance Corp. Ltd.^,5194.51,0.14,6.98,CRISIL - AAA,5000.0,,AAA,51.945100000000004,Indian Railways Finance Corp.,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE053F08353,Indian Railways Finance Corp. Ltd.^,5147.45,0.14,6.65,CRISIL - AAA,5000.0,,AAA,51.4745,Indian Railways Finance Corp.,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE053F08502,Indian Railways Finance Corp. Ltd.^,4982.42,0.14,6.74,CRISIL - AAA,5000.0,,AAA,49.8242,Indian Railways Finance Corp.,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE975F07IS6,Kotak Mahindra Investments Ltd.^,5116.44,0.14,7.105,CRISIL - AAA,5000.0,,AAA,51.16439999999999,Kotak Mahindra Investments Ltd.^,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE498L07046,L&T Finance Ltd.^,5098.77,0.14,7.155,CRISIL - AAA,5000.0,,AAA,50.987700000000004,L&T Finance Ltd.^,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE498L07038,L&T Finance Ltd.^,5091.67,0.14,7.145,ICRA - AAA,5000.0,,AAA,50.9167,L&T Finance Ltd.^,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE115A07PN6,LIC Housing Finance Ltd.^,4982.27,0.14,6.65,CRISIL - AAA,500.0,,AAA,49.822700000000005,LIC Housing Finance,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE261F08ED0,National Bank for Agri & Rural Dev.^,5081.48,0.14,6.54,CRISIL - AAA,5000.0,,AAA,50.8148,National Bank for Agri,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE557F08GC8,National Housing Bank^,5111.66,0.14,6.815,CARE - AAA,5000.0,,AAA,51.1166,National Housing Bank^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE127K08017,Nomura Fixed Income Securities Pvt.^,5094.56,0.14,7.135,IND - AAA,5000.0,,AAA,50.945600000000006,Nomura Fixed Income Securities,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE206D08501,Nuclear Power Corporation of India Ltd.^,5129.92,0.14,6.57,ICRA - AAA,5000.0,,AAA,51.2992,Nuclear Power Corporation of,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE134E08NN2,Power Finance Corporation Ltd.^,5122.46,0.14,7.03,CRISIL - AAA,5000.0,,AAA,51.2246,PFC,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE020B08FU0,REC Limited.,5011.89,0.14,6.8,CARE - AAA,5000.0,,AAA,50.118900000000004,REC Limited.,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE556F08KQ2,Small Industries Development Bank^,5104.6,0.14,6.595,CRISIL - AAA,5000.0,,AAA,51.04600000000001,SIDBI,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE062A08389,State Bank of India^,5198.2,0.14,7.065,ICRA - AAA,5000.0,,AAA,51.982,SBI,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE062A08330,State Bank of India^,5171.39,0.14,6.89,ICRA - AAA,500.0,,AAA,51.7139,SBI,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE033L07HF1,TATA Capital Housing Finance Ltd.^,4991.12,0.14,6.66,CRISIL - AAA,500.0,,AAA,49.9112,TATA Capital Housing Finance,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE692Q07399,Toyota Financial Services India Ltd.^,5024.59,0.14,6.56,CRISIL - AAA,500.0,,AAA,50.2459,Toyota Financial Services India,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE020B08FB0,REC Limited.^,4524.72,0.13,7.01,CRISIL - AAA,4380.0,,AAA,45.2472,REC Limited.^,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE692Q07514,Toyota Financial Services India Ltd.^,4618.4,0.13,7.405,CRISIL - AAA,4500.0,,AAA,46.184,Toyota Financial Services India,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE906B07GO3,National Highways Authority of India^,4221.42,0.12,6.65,CRISIL - AAA,400.0,,AAA,42.2142,National Highways Authority of,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE053F08395,Indian Railways Finance Corp. Ltd.^,4117.34,0.11,6.98,CRISIL - AAA,4000.0,,AAA,41.1734,Indian Railways Finance Corp.,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE357L07507,Nomura Capital India Pvt. Ltd.^,4072.04,0.11,7.48,IND - AAA,4000.0,,AAA,40.7204,Nomura Capital India Pvt.,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE134E08JP5,Power Finance Corporation Ltd.^,4122.5,0.11,6.68,CRISIL - AAA,400.0,,AAA,41.225,PFC,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE134E08LG0,Power Finance Corporation Ltd.^,3996.36,0.11,6.42,CRISIL - AAA,1000.0,,AAA,39.9636,PFC,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE134E08ME3,Power Finance Corporation Ltd.^,3128.86,0.09,6.975,CRISIL - AAA,3000.0,,AAA,31.288600000000002,PFC,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE134E08MD5,Power Finance Corporation Ltd.^,3139.55,0.09,7.0,CRISIL - AAA,3000.0,,AAA,31.395500000000002,PFC,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE134E08MF0,Power Finance Corporation Ltd.^,3114.2,0.09,6.815,CRISIL - AAA,3000.0,,AAA,31.142,PFC,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE134E08MG8,Power Finance Corporation Ltd.^,3123.81,0.09,6.895,CRISIL - AAA,3000.0,,AAA,31.2381,PFC,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE020B08BS3,REC Limited.^,3200.22,0.09,6.73,CRISIL - AAA,300.0,,AAA,32.002199999999995,REC Limited.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE848E07AN6,NHPC Ltd.^,2962.86,0.08,6.565,CARE - AAA,500.0,,AAA,29.628600000000002,NHPC Ltd.^,Corporate Bond,6-7%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE296A07TJ4,Bajaj Finance Ltd.^,2515.52,0.07,7.09,CRISIL - AAA,2500.0,,AAA,25.1552,Bajaj Finance,Corporate Bond,7-8%,95,,HDFC
HDFC Corporate Bond Fund,HDFC,INE514E08GF5,Export - Import Bank of India,2541.66,0.07,6.71,CRISIL - AAA,2500.0,,AAA,25.4166,Export - Import Bank,Corporate Bond,6-7%,95,,HDFC
